Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,previsão
2019-01-03,23.57182249602132,25.60771477257696,23.57182249602132,24.65339088439941,11982051,0.0,0,19.062061
2019-01-04,24.812447525275363,24.84425751501044,23.85812203682824,24.27961540222168,5562212,0.0,0,24.25724
2019-01-07,24.271660415800824,24.43866777905786,22.967416049019377,23.062849044799805,4735698,0.0,0,23.968914
2019-01-08,23.2219040771508,24.390951095091904,22.96741658823985,24.239850997924805,5385045,0.0,0,23.258017
2019-01-09,24.86811538620616,24.915831128069588,23.953554309641632,24.335283279418945,3158499,0.0,0,24.177898
2019-01-10,24.09670169672337,24.65339088439941,23.786545598476494,24.65339088439941,3979011,0.0,0,24.218096
2019-01-11,24.57386438328128,25.257796574387186,24.454574273013595,24.621580123901367,3519937,0.0,0,24.528654
2019-01-14,24.581818021234277,25.043075758780816,24.3352833992832,24.605676651000977,4362156,0.0,0,24.511683
2019-01-15,24.653388947829665,24.82039629798768,23.86607096733931,23.92173957824707,3721913,0.0,0,24.512491
2019-01-16,23.86607233860641,24.375045776367188,23.50024763279601,24.375045776367188,2907804,0.0,0,23.972418
2019-01-17,24.367093776919937,25.20212757085514,24.208039287379457,24.61362838745117,7014364,0.0,0,24.321054
2019-01-18,24.72496427767059,26.08487720630337,24.70110565030403,25.734956741333008,4643964,0.0,0,24.483995
2019-01-21,25.464568850406287,26.24393562016292,25.218035733745232,25.83834648132324,3192312,0.0,0,25.497686
2019-01-22,26.00534876046566,26.69723530548502,25.424802477826287,25.5918083190918,5482982,0.0,0,25.549723
2019-01-23,25.90196889341428,26.410940868834015,25.711102885196883,26.25188636779785,4299433,0.0,0,25.321907
2019-01-24,26.19621730018581,27.02329826354981,26.19621730018581,27.023298263549805,5476080,0.0,0,26.143648
2019-01-28,26.840383400298435,27.5799841482221,26.48251158116286,27.293689727783203,3579959,0.0,0,26.96025
2019-01-29,27.595891573538584,30.347529068662165,27.38912286264551,29.2261962890625,11725353,0.0,0,27.214615
2019-01-30,29.72721708195089,30.236192056438128,28.208252621899483,29.663597106933597,6132729,0.0,0,29.304405
2019-01-31,30.22028555860489,30.514534384900724,29.448873274534243,29.74312210083008,5585621,0.0,0,29.608057
2019-02-01,29.70336045384248,30.03737519144325,29.361394357311383,29.902177810668945,2752445,0.0,0,29.65371
2019-02-04,29.92603806191101,30.06123240828854,29.202339967055444,29.273914337158203,2591684,0.0,0,29.813126
2019-02-05,29.46478304597528,29.86241779759509,29.06714829435548,29.32163429260254,3100877,0.0,0,29.124645
2019-02-06,29.14666893906737,29.45682350557036,28.184390701747617,28.27982521057129,3329564,0.0,0,29.23928
