Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,previsão
2019-01-03,16.14515807946069,16.168223732076097,15.45322328332675,15.83378791809082,35127,0.0,0.0,16.466946
2019-01-04,16.139393317814335,16.692941665649414,16.081731669265587,16.692941665649414,29479,0.0,0.0,16.369785
2019-01-07,16.692942375345662,17.073507035940146,16.692942375345662,16.837095260620117,39871,0.0,0.0,16.728273
2019-01-08,16.837093760157156,16.900521819050134,16.733303294496643,16.883222579956055,8132,0.0,0.0,16.679104
2019-01-09,16.894757578537927,17.24072501374406,16.779435514211265,17.11963653564453,15248,0.0,0.0,16.993395
2019-01-10,17.10233585171947,17.281085968017578,16.940884975280753,17.281085968017578,8019,0.0,0.0,17.164913
2019-01-11,17.24072240999407,17.298384054562227,17.038907896231485,17.229190826416016,92619,0.0,0.0,17.284834
2019-01-14,17.06774019995845,17.21189308166504,16.796732434526767,17.21189308166504,60202,0.0,0.0,17.360392
2019-01-15,17.286852858761385,17.367577672296463,16.883222579956055,16.883222579956055,81211,0.0,0.0,17.404467
2019-01-16,17.010078242913924,17.229192010440464,16.981247418648532,17.113868713378906,65511,0.0,0.0,17.226763
2019-01-17,17.11386961292229,17.87499894152148,16.958183899041625,17.800039291381836,175750,0.0,0.0,17.293726
2019-01-18,17.80580458122961,18.13447274460008,17.65011887717452,18.03068351745605,82792,0.0,0.0,17.53351
2019-01-21,18.071046207979315,18.071046207979315,17.719312386164095,17.874998092651367,45405,0.0,0.0,17.791527
2019-01-22,17.87500066089249,17.94419390408635,17.55786403125096,17.650121688842773,96459,0.0,0.0,17.991083
2019-01-23,17.869231919489028,18.376651454611316,17.71931262431436,18.278627395629883,155645,0.0,0.0,17.96067
2019-01-24,18.22096527404685,18.647658737123955,17.996086337109976,18.566932678222656,50375,0.0,0.0,18.148655
2019-01-28,14.986167736475116,15.21681308746338,14.986167736475116,15.21681308746338,308127,0.0,0.0,18.266737
2019-01-29,14.011693587805894,14.421087848994995,13.84447504127581,13.982861518859863,104026,0.0,0.0,17.069359
2019-01-30,14.755524531504552,14.99193508792548,14.53064556108585,14.934274673461914,131247,0.0,0.0,16.12739
2019-01-31,15.04959500199072,15.435926069516242,14.565239874778708,14.703627586364746,78387,0.0,0.0,15.219774
2019-02-01,14.761288406348376,14.991933770614963,14.72669240915536,14.876611709594728,21121,0.0,0.0,14.83798
2019-02-04,14.934273697989674,14.934273697989674,14.357660895433488,14.426854133605955,55006,0.0,0.0,15.156695
2019-02-05,14.46721623873212,14.755523255013571,14.184676878292152,14.328829765319824,75676,0.0,0.0,14.832244
2019-02-06,14.323062346098824,14.3518931699254,13.527337074279783,13.527337074279783,63816,0.0,0.0,14.789425
2019-02-07,13.596532076905133,13.832943869291908,13.204435803140528,13.21020221710205,65059,0.0,0.0,14.158694
2019-02-08,13.250563416763688,13.775280952453612,12.835401525177591,13.775280952453612,108770,0.0,0.0,13.887514
2019-02-11,14.01745837962065,14.11548244247698,13.23326587677002,13.23326587677002,45518,0.0,0.0,14.092683
2019-02-12,13.561933986729452,13.723384857177734,13.054514480868576,13.723384857177734,163325,0.0,0.0,13.688133
2019-02-13,13.700321764822656,14.167378908549926,13.700321764822656,13.907902717590332,53312,0.0,0.0,14.099988
2019-02-14,14.017458172114983,14.028990999210237,13.723385987899258,14.011693000793455,55345,0.0,0.0,14.1478
2019-02-15,14.005926640004793,14.230805589174402,13.971329400814811,14.127015113830566,38854,0.0,0.0,14.300711
2019-02-18,14.12701571099068,14.184677364669348,13.982861576794008,14.069354057312012,72400,0.0,0.0,14.414411
2019-02-19,14.173143329106322,14.173143329106322,13.982860385074453,14.057821273803713,5195,0.0,0.0,14.402605
2019-02-20,14.01169399887623,14.103951653305558,13.821411033833014,14.000161170959473,21008,0.0,0.0,14.417109
2019-02-21,14.069354411781466,14.069354411781466,13.706088965796358,14.000161170959473,52295,0.0,0.0,14.367077
2019-02-22,14.069352929388282,14.357659932442232,14.017457693683092,14.29999828338623,8810,0.0,0.0,14.362224
2019-02-25,14.380726363701193,14.490282021625772,14.2481050491333,14.2481050491333,35014,0.0,0.0,14.543747
2019-02-26,14.184675762496926,14.703626860310466,14.184675762496926,14.588303565979004,56587,0.0,0.0,14.522715
2019-02-27,14.588305126323366,14.588305126323366,14.40955499477155,14.501813888549805,14683,0.0,0.0,14.80009
2019-02-28,14.501811073596338,14.519110311574003,14.248101338849615,14.461448669433594,18975,0.0,0.0,14.750994
2019-03-01,14.46144934807633,14.46144934807633,14.011691499617193,14.351892471313477,53651,0.0,0.0,14.801403
2019-03-06,14.351894583664558,14.640200365877964,14.351894583664558,14.501813888549805,18862,0.0,0.0,14.709486
2019-03-07,14.472982282486296,14.911208588211798,14.467215869018286,14.818949699401855,26769,0.0,0.0,14.787706
2019-03-08,14.70362764117203,14.870844936161795,14.559474757828228,14.818949699401855,24284,0.0,0.0,14.968029
2019-03-11,14.81895075887518,15.14762020111084,14.81895075887518,15.14762020111084,38741,0.0,0.0,15.019754
2019-03-12,15.1476169139641,15.274471780670916,15.01499563462836,15.268705368041992,26317,0.0,0.0,15.297368
2019-03-13,15.245640243682756,15.591608836231732,15.245640243682756,15.557011604309082,81324,0.0,0.0,15.390983
2019-03-14,15.557014422035312,15.597376831400744,15.22257859362863,15.568547248840332,12085,0.0,0.0,15.655491
2019-03-15,15.568547955561003,15.712700843811035,15.52241788847296,15.712700843811035,30722,0.0,0.0,15.717293
2019-03-18,15.6089103066588,15.626208305358888,15.28024087800046,15.626208305358888,23493,0.0,0.0,15.884134
2019-03-19,15.59737676904686,16.26048200980681,15.510885537259252,16.029836654663086,46422,0.0,0.0,15.850721
2019-03-20,15.86261864943704,16.006771524089427,15.620440478416944,15.885683059692385,15474,0.0,0.0,16.11255
2019-03-21,15.87414964578053,15.94334411621094,15.67810154475495,15.943344116210938,16038,0.0,0.0,16.04095
2019-03-22,15.695401062281489,15.897216837997735,15.268707583664517,15.366731643676758,51618,0.0,0.0,16.186502
2019-03-25,15.27447382169434,15.27447382169434,14.991933229608026,15.04959487915039,43485,0.0,0.0,15.82621
2019-03-26,15.216814392995266,15.55701541427674,15.216814392995266,15.430160522460938,12876,0.0,0.0,15.613757
2019-03-27,15.332135294443445,15.557014234394336,14.767055359012762,15.280240058898926,52747,0.0,0.0,15.626558
2019-03-28,15.274474706015043,15.366732356843263,14.963104513356734,15.19951629638672,14344,0.0,0.0,15.478621
2019-03-29,15.424393679401897,15.82802275647062,15.418628508018202,15.649273872375488,34562,0.0,0.0,15.529332
2019-04-01,15.764596116389596,16.462297388941987,15.764596116389596,16.346975326538086,27446,0.0,0.0,15.739961
2019-04-02,16.51995837737061,16.589151612032285,16.052901248395614,16.318143844604492,22477,0.0,0.0,16.148409
2019-04-03,16.358507009079844,16.46229748697449,16.19128970704188,16.295080184936523,26317,0.0,0.0,16.314108
2019-04-04,16.283545423991416,16.462295532226562,16.283545423991416,16.462295532226562,10730,0.0,0.0,16.520855
2019-04-05,16.28931623619075,16.669880965317667,16.150928497314453,16.150928497314453,116451,0.0,0.0,16.596651
2019-04-08,16.23165217896951,16.704475744965983,16.23165217896951,16.664112091064453,13102,0.0,0.0,16.441702
2019-04-09,16.66987843304395,16.721773671961014,16.323909759521484,16.323909759521484,60428,0.0,0.0,16.734774
2019-04-10,16.496894538584854,16.716008335792925,16.24318598357893,16.39887046813965,17281,0.0,0.0,16.504898
2019-04-11,16.35850699954157,16.35850699954157,16.122096459787066,16.323909759521484,14457,0.0,0.0,16.684145
2019-04-12,16.047135719884544,16.710241004748212,16.035604134584716,16.35850715637207,8358,0.0,0.0,16.536278
2019-04-15,16.10479642198882,16.248950546419692,15.972175124402844,16.231651306152344,9600,0.0,0.0,16.572151
2019-04-16,16.145161063856683,16.952420545609694,16.0413718190322,16.669879913330078,44050,0.0,0.0,16.483715
2019-04-17,16.63528080131794,16.860159750588014,16.20858731483938,16.531490325927734,27898,0.0,0.0,16.711775
2019-04-18,16.61221363246362,16.6237464576936,16.51418958691241,16.606447219848633,6212,0.0,0.0,16.641256
2019-04-22,16.150927084986925,16.39887046813965,16.018307014517653,16.39887046813965,4518,0.0,0.0,16.813818
2019-04-23,16.364269662557696,16.548786163330078,16.277777203444625,16.548786163330078,18523,0.0,0.0,16.667362
2019-04-24,16.28931406597548,16.335442892046423,15.96641104125272,16.139394760131836,18523,0.0,0.0,16.748798
2019-04-25,16.00100887610455,16.202822187102576,15.839556736634687,16.08173370361328,33207,0.0,0.0,16.480177
2019-04-26,15.949112392064908,16.08173370361328,15.58008052756748,16.08173370361328,22590,0.0,0.0,16.460188
2019-04-29,16.145158183678415,16.17399024963379,16.02983613098702,16.17399024963379,3727,0.0,0.0,16.315435
2019-04-30,16.1336293967568,16.21435546875,15.943347666268613,16.21435546875,34675,0.0,0.0,16.346241
2019-05-02,15.979680092055526,16.06198796480287,15.585772882333876,15.72099494934082,15361,0.478829,0.0,16.376581
2019-05-03,15.8738517635257,16.26775764528913,15.83857606171092,16.173690795898438,7793,0.0,0.0,16.145191
2019-05-06,16.156055279658375,16.156055279658375,15.726872384296906,15.750389099121094,5421,0.0,0.0,16.355183
