Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-02:00,6.328287602388583,6.366875080935307,6.229063934273105,6.311750411987305,7600,0.0,0
2010-01-05 00:00:00-02:00,6.388925039646093,6.394437611851806,6.20150179031445,6.284188270568848,17400,0.0,0
2010-01-06 00:00:00-02:00,6.118815174597559,6.3338002287826365,6.118815174597559,6.229063987731934,10600,0.0,0
2010-01-07 00:00:00-02:00,6.366875276531066,6.366875276531066,6.256626460955928,6.284188270568848,9600,0.0,0
2010-01-08 00:00:00-02:00,6.284188078429333,6.295213222503662,6.284188078429333,6.295213222503662,900,0.0,0
2010-01-11 00:00:00-02:00,6.306238033683875,6.394437611851806,6.2290641256351895,6.284188270568848,5400,0.0,0
2010-01-12 00:00:00-02:00,6.256626129150391,6.256626129150391,6.256626129150391,6.256626129150391,2300,0.0,0
2010-01-13 00:00:00-02:00,6.2566274222952405,6.28418923614307,6.234577655792236,6.234577655792236,5100,0.0,0
2010-01-14 00:00:00-02:00,6.339313915213848,6.422000408172607,6.339313915213848,6.422000408172607,23800,0.0,0
2010-01-15 00:00:00-02:00,6.394437313079834,6.444048883489743,6.3668749790469095,6.394437313079834,5800,0.0,0
2010-01-18 00:00:00-02:00,6.427511406509371,6.427511406509371,6.284187696500579,6.383411884307861,2900,0.0,0
2010-01-19 00:00:00-02:00,6.322775592594666,6.449561595916748,6.289700685893188,6.449561595916748,16100,0.0,0
2010-01-20 00:00:00-02:00,6.394438420330358,6.576349120456105,6.33931374271921,6.554299354553223,25500,0.0,0
2010-01-21 00:00:00-02:00,6.394437416341408,6.532248563023699,6.284188078429333,6.295213222503662,22400,0.0,0
2010-01-22 00:00:00-02:00,6.449561595916748,6.449561595916748,6.449561595916748,6.449561595916748,100,0.0,0
2010-01-26 00:00:00-02:00,6.61493463863134,6.61493463863134,6.366874694824219,6.366874694824219,12000,0.0,0
2010-01-27 00:00:00-02:00,6.366876323771502,6.366876323771502,6.311751644062971,6.339313983917236,11700,0.0,0
2010-01-28 00:00:00-02:00,6.50468749733492,6.50468749733492,6.284189304208707,6.339313983917236,6800,0.0,0
2010-01-29 00:00:00-02:00,6.394438663625766,6.394438663625766,6.256627490062348,6.339313983917236,4200,0.0,0
2010-02-01 00:00:00-02:00,6.284187696500579,6.421998834807239,6.284187696500579,6.383411884307861,25200,0.0,0
2010-02-02 00:00:00-02:00,6.366876323771502,6.366876323771502,6.284189304208707,6.339313983917236,2200,0.0,0
2010-02-03 00:00:00-02:00,6.421998834721483,6.421998834721483,6.2290635565193995,6.366874694824219,10000,0.0,0
2010-02-04 00:00:00-02:00,6.36687493887874,6.36687493887874,6.063690317844935,6.256626129150391,12100,0.0,0
2010-02-05 00:00:00-02:00,6.080227695719672,6.229063987731934,5.892804450537332,6.229063987731934,18700,0.0,0
2010-02-08 00:00:00-02:00,6.229064741716661,6.328288422694025,6.229064741716661,6.27316427230835,21400,0.0,0
2010-02-09 00:00:00-02:00,6.2841880395805765,6.2841880395805765,6.091252750842775,6.173939228057861,25200,0.0,0
2010-02-10 00:00:00-02:00,6.267651194381858,6.267651194381858,6.063690750407631,6.1188154220581055,2400,0.0,0
2010-02-11 00:00:00-02:00,6.173939085547716,6.173939085547716,6.118814943912664,6.168426513671875,7600,0.0,0
2010-02-12 00:00:00-02:00,6.096765322845862,6.173939228057861,6.096765322845862,6.173939228057861,3100,0.0,0
2010-02-17 00:00:00-02:00,6.229065150208084,6.339313983917236,6.229065150208084,6.339313983917236,5000,0.0,0
2010-02-18 00:00:00-02:00,6.229064882232563,6.278676986694336,6.229064882232563,6.278676986694336,300,0.0,0
2010-02-19 00:00:00-02:00,6.311750411987305,6.311750411987305,6.311750411987305,6.311750411987305,3200,0.0,0
2010-02-22 00:00:00-03:00,6.19047695222527,6.22906443386685,6.124327659606934,6.124327659606934,4900,0.0,0
2010-02-23 00:00:00-03:00,6.124327356557943,6.284188270568848,6.124327356557943,6.284188270568848,2500,0.0,0
2010-02-24 00:00:00-03:00,6.1298402320854235,6.223551861388361,6.118815612836291,6.124327659606934,8800,0.0,0
2010-02-25 00:00:00-03:00,6.223550796508789,6.223550796508789,6.223550796508789,6.223550796508789,2400,0.0,0
2010-02-26 00:00:00-03:00,6.278675901621787,6.278675901621787,6.069202899932861,6.069202899932861,600,0.0,0
2010-03-01 00:00:00-03:00,6.173939371514742,6.173939371514742,6.069203129561475,6.162914752960205,50300,0.0,0
2010-03-02 00:00:00-03:00,6.173938847346409,6.273163034452166,6.041640281677246,6.041640281677246,8400,0.0,0
2010-03-03 00:00:00-03:00,6.207014134368577,6.218038752666947,6.008565747919888,6.173939228057861,9200,0.0,0
2010-03-04 00:00:00-03:00,6.063690416535146,6.218038752666947,6.063690416535146,6.173939228057861,1100,0.0,0
2010-03-05 00:00:00-03:00,5.981004265279035,6.157402373328907,5.981004265279035,6.151889801025391,6300,0.0,0
2010-03-08 00:00:00-03:00,6.118815098667657,6.118815098667657,5.981003952532871,5.986515998840332,13000,0.0,0
2010-03-09 00:00:00-03:00,6.008566407779671,6.113303184509277,6.008566407779671,6.113303184509277,11800,0.0,0
2010-03-10 00:00:00-03:00,6.113303184509277,6.113303184509277,6.113303184509277,6.113303184509277,1100,0.0,0
2010-03-11 00:00:00-03:00,6.0912520397999455,6.0912520397999455,5.981003241146771,6.063689708709717,4900,0.0,0
2010-03-12 00:00:00-03:00,5.925878578966314,6.063689708709717,5.925878578966314,6.063689708709717,9400,0.0,0
2010-03-15 00:00:00-03:00,6.0085650465292595,6.063689708709717,6.0085650465292595,6.063689708709717,11100,0.0,0
2010-03-17 00:00:00-03:00,6.041641151002941,6.041641151002941,5.969979286193848,5.969979286193848,3500,0.0,0
2010-03-18 00:00:00-03:00,6.063690857276583,6.063690857276583,6.036128520965576,6.036128520965576,1500,0.0,0
2010-03-19 00:00:00-03:00,6.0085650465292595,6.063689708709717,6.0085650465292595,6.063689708709717,15500,0.0,0
2010-03-22 00:00:00-03:00,5.964465518284847,6.003052992037439,5.788067440699528,5.8762664794921875,23300,0.0,0
2010-03-23 00:00:00-03:00,5.898317109279301,6.058178022099778,5.7880682945251465,5.7880682945251465,26900,0.0,0
2010-03-24 00:00:00-03:00,5.898317226250945,6.0471535234015406,5.898317226250945,6.03061580657959,1700,0.0,0
2010-03-25 00:00:00-03:00,6.047153309133008,6.195989075302085,5.732943534851074,5.732943534851074,97600,0.0,0
2010-03-26 00:00:00-03:00,5.73294390340858,5.892804824012054,5.73294390340858,5.815630912780762,138000,0.0,0
2010-03-29 00:00:00-03:00,5.925880832435029,5.925880832435029,5.86524410154404,5.870756149291992,1100,0.0,0
