Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-02:00,25.439987356408,26.09892463684082,25.242306945705952,26.09892463684082,2381400,0.0,0
2010-01-05 00:00:00-02:00,26.124262622935895,26.63113616113689,25.972200948189418,26.34221839904785,3001800,0.0,0
2010-01-06 00:00:00-02:00,26.357423837954936,27.051840039978636,26.245911041436866,26.899778366088867,2742800,0.0,0
2010-01-07 00:00:00-02:00,26.615932585376132,27.13801372193691,26.610864700013327,27.011295318603516,2543100,0.0,0
2010-01-08 00:00:00-02:00,27.016361403107183,27.492823805365084,26.864299715957124,27.27486801147461,2444500,0.0,0
2010-01-11 00:00:00-02:00,27.675301711081215,27.675301711081215,27.03664173528625,27.19377326965332,2785300,0.0,0
2010-01-12 00:00:00-02:00,26.76292868473031,27.117740631103516,26.50949185640224,27.117740631103516,2606400,0.0,0
2010-01-13 00:00:00-02:00,27.472553548246424,27.563790964354055,27.077190767256806,27.45227813720703,2635700,0.0,0
2010-01-14 00:00:00-02:00,27.462410178202106,27.776671250213212,27.219111096622292,27.44720458984375,1593300,0.0,0
2010-01-15 00:00:00-02:00,27.25966499325043,27.36610993205521,26.788272331700725,27.092397689819336,2225400,0.0,0
2010-01-18 00:00:00-02:00,27.0163661775354,27.5485831434005,27.0163661775354,27.472553253173828,1109300,0.0,0
2010-01-19 00:00:00-02:00,27.12280391524768,27.87804638630158,27.12280391524768,27.852703094482422,1889000,0.0,0
2010-01-20 00:00:00-02:00,27.32555911087823,27.578995942525616,26.864304154622772,27.092397689819336,3131700,0.0,0
2010-01-21 00:00:00-02:00,27.16842163481445,27.16842163481445,25.997544966271857,26.154674530029297,3569100,0.0,0
2010-01-22 00:00:00-02:00,26.007680841223095,26.1293294024477,25.439981110278215,25.60218048095703,3474800,0.0,0
2010-01-26 00:00:00-02:00,25.216955089707046,25.480529525688024,24.887486561338616,25.085168838500977,4364100,0.0,0
2010-01-27 00:00:00-02:00,25.161205491313204,25.161205491313204,24.405964901206733,24.740501403808594,3296100,0.0,0
2010-01-28 00:00:00-02:00,24.9939384416786,25.2828562451149,24.34007101976724,24.72529411315918,2382800,0.0,0
2010-01-29 00:00:00-02:00,24.902703927120758,25.31834018147837,24.588440859820437,24.79119110107422,3402000,0.0,0
2010-02-01 00:00:00-02:00,25.03448537646744,25.622458641816973,24.78611840933584,25.541358947753906,2664600,0.0,0
2010-02-02 00:00:00-02:00,25.936719714615197,25.946857418069232,25.394365148024217,25.541358947753906,2521700,0.0,0
2010-02-03 00:00:00-02:00,25.576842647030844,25.652874464189555,25.323405834594386,25.485605239868164,2879000,0.0,0
2010-02-04 00:00:00-02:00,25.151067163138663,25.242304564636317,23.995395988927463,24.106908798217773,4088600,0.0,0
2010-02-05 00:00:00-02:00,23.868678547623283,24.025810063962815,23.164124533917512,23.904159545898438,3775100,0.0,0
