Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-02:00,13.168848461837127,13.257230334549593,13.1246583683529,13.21303939819336,3624700.0,0.0,0
2010-01-05 00:00:00-02:00,13.301420089735164,13.301420089735164,12.899284206060058,13.080466270446777,3064900.0,0.0,0
2010-01-06 00:00:00-02:00,13.031855695380651,13.25722868415593,13.000922296643791,13.09814167022705,2733100.0,0.0,0
2010-01-07 00:00:00-02:00,13.00975795898102,13.12907235186331,12.996500429606666,13.102558135986328,1542200.0,0.0,0
2010-01-08 00:00:00-02:00,13.124649693933305,13.177678108215334,13.023010354628429,13.177678108215332,2038900.0,0.0,0
2010-01-11 00:00:00-02:00,13.24838732513567,13.288159069599038,13.089301190153911,13.27932071685791,2412800.0,0.0,0
2010-01-12 00:00:00-02:00,13.190941060798789,13.456085769920373,13.133492605005353,13.168845176696777,2676000.0,0.0,0
2010-01-13 00:00:00-02:00,13.257221823506171,13.380956197292623,13.036268126447734,13.33676528930664,2474100.0,0.0,0
2010-01-14 00:00:00-02:00,13.23071120645793,13.296997164990074,13.058366702828325,13.146748542785645,1693300.0,0.0,0
2010-01-15 00:00:00-02:00,13.102556469246712,13.235129217510874,12.855088519173876,12.925793647766113,2202900.0,0.0,0
2010-01-18 00:00:00-02:00,13.036270668674316,13.053947372464458,12.93021297454834,12.93021297454834,884000.0,0.0,0
2010-01-19 00:00:00-02:00,12.872765513215306,13.19535863904934,12.82857543610834,13.146748542785645,1638100.0,0.0,0
2010-01-20 00:00:00-02:00,13.040689117605682,13.089299207446944,12.302703632942325,12.753449440002441,3567300.0,0.0,0
2010-01-21 00:00:00-02:00,12.815321216596875,12.828578748875518,12.311546790215182,12.545757293701172,3247100.0,0.0,0
2010-01-22 00:00:00-02:00,12.346898650645928,12.68274852971209,12.346898650645928,12.612043380737305,2505200.0,0.0,0
2010-01-26 00:00:00-02:00,12.37341283801521,12.461794695435492,12.156878214494567,12.271774291992188,3783000.0,0.0,0
2010-01-27 00:00:00-02:00,12.245258059514997,12.373411656247443,12.019885946074798,12.174552917480469,3028500.0,0.0,0
2010-01-28 00:00:00-02:00,12.329213777820536,12.368985503141836,11.988944946903322,12.19664192199707,4886100.0,0.0,0
2010-01-29 00:00:00-02:00,12.245254256666037,12.576684823101738,12.227578398082656,12.417598724365234,3517700.0,0.0,0
2010-02-01 00:00:00-02:00,12.532496102797934,13.266062434624594,12.528076926959026,13.257224082946777,7874800.0,0.0,0
2010-02-02 00:00:00-02:00,13.332355610805331,13.588662048244327,13.182106922354329,13.52237606048584,5282700.0,0.0,0
2010-02-03 00:00:00-02:00,13.354441354925692,13.478175730640716,13.106973446367123,13.190936088562012,2640600.0,0.0,0
2010-02-04 00:00:00-02:00,13.080460155979297,13.098136014966375,12.638552723972373,12.947887420654297,2913800.0,0.0,0
2010-02-05 00:00:00-02:00,12.75344457633433,12.903693121388745,12.064068601541859,12.32921314239502,6348400.0,0.0,0
2010-02-08 00:00:00-02:00,12.245259073492608,12.559013904764333,12.245259073492608,12.48388957977295,3448300.0,0.0,0
2010-02-09 00:00:00-02:00,12.638556629759686,13.522371766905513,12.620879922438306,13.106978416442871,5154300.0,0.0,0
2010-02-10 00:00:00-02:00,13.279321711770391,13.438408701542965,13.036272893281646,13.433989524841309,3323200.0,0.0,0
