Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-02:00,15.696030887310867,15.696030887310867,15.229306010783493,15.472259521484375,3656100,0.0,0
2010-01-05 00:00:00-02:00,15.517014265492122,15.568162182013403,15.254881040887746,15.32520866394043,3938400,0.0,0
2010-01-06 00:00:00-02:00,15.28045471359269,15.580949796559935,15.261275006654387,15.344389915466309,3261400,0.0,0
2010-01-07 00:00:00-02:00,15.22291550145427,15.523410630762367,15.050292015075684,15.050292015075684,3224300,0.0,0
2010-01-08 00:00:00-02:00,15.190949356644504,15.3060325003215,14.935209714841628,15.024718284606934,2128500,0.0,0
2010-01-11 00:00:00-02:00,15.190948163729772,15.325211007834339,14.99275010932949,15.171767234802246,2062500,0.0,0
2010-01-12 00:00:00-02:00,15.024719439068715,15.421116828918457,14.967177862808866,15.421116828918457,2329600,0.0,0
2010-01-13 00:00:00-02:00,15.529801543674273,15.568162176185242,15.088650001679305,15.184552192687988,2206600,0.0,0
2010-01-14 00:00:00-02:00,15.18455218689714,15.29963530384868,14.960779594987203,15.043895721435547,2363800,0.0,0
2010-01-15 00:00:00-02:00,14.96078202511863,15.107832156459226,14.7178296872282,14.85848617553711,3369700,0.0,0
2010-01-18 00:00:00-02:00,14.954391197501016,15.075867999047627,14.60914294503031,14.69225788116455,2083000,0.0,0
2010-01-19 00:00:00-02:00,14.583568788560104,14.826522398658135,14.583568788560104,14.679471015930176,3753600,0.0,0
2010-01-20 00:00:00-02:00,14.577172303890253,14.583565947064235,13.77798519908349,13.99536418914795,7928600,0.0,0
2010-01-21 00:00:00-02:00,14.16159430457289,14.16159430457289,13.458309455564693,13.515851020812988,3579600,0.0,0
2010-01-22 00:00:00-02:00,13.426342395963962,14.033725039756918,13.311259266027388,13.650115013122559,3416200,0.0,0
2010-01-26 00:00:00-02:00,13.522244043950108,13.950608332579893,13.049125477614059,13.873887062072754,4105400,0.0,0
2010-01-27 00:00:00-02:00,13.873890159150113,14.22553203630739,13.861102871390207,14.072088241577148,4274800,0.0,0
